OBJECTID,FID_EJSCREEN_V4_AZ_2017,ID,FID_AZUTM_canopy_analysis_cities_20170914,NAME,County,AnalysisIm,AnalysisAr,TreeCityUSA,CityID,CanopyCover,CanopyCoverSE,CanopyCoverArea,CityAnalysisArea,CityPop2015,PopClass,PopClassLabel,PopDensityIndex,CanopyCoverIndex,TrafficProximityIndex,SustainabilityIndex,AirQualityIndex,HeatImpervIndex,MasterScore,MasterIndex,LowIncomeIndex,GIS_acres,Shape__Area,Shape__Length
1213,1274,040131092001,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1089997,0.820143889716203,0.0216324929368574,1,0.930997155078309,0.727909039509482,0.620127349896252,0.715247843870293,0.731209150327,138.288960237701,559635.56652832,4116.68619166505
1214,1275,040131092002,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1845642,0.820143889716203,0.0657777714168434,1,0.930997155078309,0.756094040229774,0.659209489901365,0.778803996437546,0.856889414548,112.83080914017,456610.084838867,3250.32852850991
1215,1276,040131092003,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.03347718,0.820143889716203,0.0398424028879609,1,0.930997155078309,0.913724588906237,0.661534201492972,0.782584488615603,0.892554194156,390.299512324086,1579486.08813477,6310.43644016096
1216,1277,040131093001,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.04550657,0.784172660798478,0.174722894354174,1,0.916452866910038,0.63127967976524,0.592872807671551,0.67092596580637,0.59797498511,2.18641514707369,8848.10815429688,1945.5478337228
1217,1277,040131093001,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.04550657,0.820143889716203,0.174722894354174,1,0.916452866910038,0.63127967976524,0.598011554659797,0.6792826982562,0.59797498511,455.700005152498,1844152.49304199,7212.43133882704
1218,1278,040131093002,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2573043,0.820143889716203,0.263218748036181,1,0.916452866910038,0.713881518092557,0.697763246878946,0.841500882027419,0.913341394599,118.743858598104,480539.346557617,3196.09187115768
1219,1279,040131093003,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2121775,0.820143889716203,0.263536026637621,1,0.916452866910038,0.687966832938646,0.677241660586179,0.808128270671579,0.840414507772,56.0092122505375,226661.239990234,1940.18247699929
1220,1280,040131094001,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.1706252,0.784172660798478,0.00133323080131443,1,0.892471624364616,0.699688788363919,0.635079986826645,0.739564119128159,0.897268408551,2.11840095231709,8572.8642578125,1662.39521152824
1221,1280,040131094001,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1706252,0.820143889716203,0.00133323080131443,1,0.892471624364616,0.699688788363919,0.640218733814892,0.747920851577989,0.897268408551,119.424728458124,483294.729614258,3246.63691449765
1222,1281,040131094002,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.2233772,0.784172660798478,0.00874169280444861,1,0.892471624364616,0.683086876125853,0.597158792330108,0.677895919212826,0.588261449533,1.05629482835311,4274.67358398438,834.505060681221
1223,1281,040131094002,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2233772,0.820143889716203,0.00874169280444861,1,0.892471624364616,0.683086876125853,0.602297539318355,0.686252651662655,0.588261449533,122.932378868299,497489.687011719,3241.23200873289
1224,1282,040131094003,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.06118667,0.784172660798478,0.113691580885384,1,0.892471624364616,0.824635411270034,0.640483838280546,0.748351969727178,0.807228915663,1.05894725513079,4285.40734863281,839.405555203717
1225,1282,040131094003,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.06118667,0.820143889716203,0.113691580885384,1,0.892471624364616,0.824635411270034,0.645622585268792,0.756708702177008,0.807228915663,216.109165713284,874562.765258789,4883.81215774638
1226,1283,040131094004,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2351119,0.820143889716203,0.346160167114547,1,0.892471624364616,0.741909300930662,0.682776973809244,0.817129907011518,0.743641912513,106.015000052237,429027.483764648,2972.45006315572
1227,1284,040131094005,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.0830952,0.820143889716203,0.0243386303400677,1,0.892471624364616,0.651036280101348,0.638726517840294,0.745494180312484,1,80.1775528709559,324467.044677734,2433.56998036131
1228,1285,040131095001,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.1803368,0.784172660798478,0.00147596726566189,1,0.870047650168219,0.699391879991684,0.607494655421632,0.694704305127035,0.717037671233,2.04620743203698,8280.70825195313,1633.83360212444
1229,1285,040131095001,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1803368,0.820143889716203,0.00147596726566189,1,0.870047650168219,0.699391879991684,0.612633402409878,0.703061037576864,0.717037671233,159.18281025979,644189.978393555,3209.96819883022
1230,1286,040131095002,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.05225712,0.820143889716203,0.152224080280126,1,0.870047650168219,0.477035058749808,0.569187641065091,0.632408677289825,0.612605687932,306.593749492086,1240740.88366699,4710.70737120829
1231,1287,040131095003,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.1323299,0.784172660798478,0.00144171146436773,1,0.870047650168219,0.69792508717998,0.566104864044351,0.627395404049533,0.476817042607,1.89756142089882,7679.15893554688,1534.77892182452
1232,1287,040131095003,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1323299,0.820143889716203,0.00144171146436773,1,0.870047650168219,0.69792508717998,0.571243611032598,0.635752136499363,0.476817042607,148.956330474107,602804.882568359,3109.39408153381
1233,1288,040131096011,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.2034169,0.784172660798478,0.0014130524474776,1,0.812354474475161,0.64888882957291,0.596857605488162,0.677406123186419,0.727757277573,2.47137983958387,10001.3193359375,1705.85524232244
1234,1288,040131096011,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2034169,0.820143889716203,0.0014130524474776,1,0.812354474475161,0.64888882957291,0.601996352476409,0.685762855636248,0.727757277573,145.610119199842,589263.246582031,3172.10497024556
1235,1289,040131096012,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.3303695,0.820143889716203,0.376591662762345,1,0.812354474475161,0.631620990075676,0.669338037631956,0.795275241992828,0.714285714286,57.1443968072771,231255.168823242,2185.16437890203
1236,1290,040131096013,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2394397,0.820143889716203,0.0506062049460192,1,0.812354474475161,0.692643191104808,0.624527304022578,0.722403136689598,0.75650364204,98.8527227944987,400042.776245117,2673.46122170868
1237,1291,040131096021,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.1374674,0.784172660798478,0.00198152066918602,1,0.84220153489712,0.564419682913163,0.578721603779282,0.647912996878116,0.720808383234,0.122512489047911,495.79052734375,108.629226493611
1238,1291,040131096021,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1374674,0.820143889716203,0.00198152066918602,1,0.84220153489712,0.564419682913163,0.583860350767528,0.656269729327945,0.720808383234,119.562035271241,483850.390258789,3176.12059096936
1239,1292,040131096022,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2472052,0.820143889716203,0.255177533252325,1,0.84220153489712,0.616001334098587,0.669016401553766,0.794752191012153,0.902385321101,139.635858775427,565086.271606445,3023.80541112381
1240,1293,040131096023,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2955757,0.820143889716203,0.223939228497535,1,0.84220153489712,0.683611415978764,0.654493558934498,0.771134855802268,0.715983135301,108.70182177771,439900.665649414,2679.58356820076
1241,1294,040131096031,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1256864,0.820143889716203,0.024324560816342,1,0.826124777984268,0.676310296787278,0.579341785009355,0.648921547916332,0.582802547771,92.2983627225105,373518.221923828,3916.15605410969
1242,1295,040131096032,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1788231,0.820143889716203,0.00174738249532894,1,0.826124777984268,0.600844358358419,0.619717430004909,0.714581223998629,0.910338517841,75.2710621372073,304611.181518555,2860.61465605218
1243,1296,040131096033,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.2948103,0.784172660798478,0.00124481078697909,1,0.826124777984268,0.637737713829093,0.592404287761874,0.670164049420617,0.602739726027,2.36422658176311,9567.68530273438,1544.92519972724
1244,1296,040131096033,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2948103,0.820143889716203,0.00124481078697909,1,0.826124777984268,0.637737713829093,0.597543034750121,0.678520781870447,0.602739726027,70.8209086133482,286602.048828125,2454.76323490137
1245,1297,040131096034,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2284891,0.820143889716203,0.270165657140303,1,0.826124777984268,0.765599860215612,0.661660600488637,0.78279004117367,0.721100917431,88.1218768820603,356616.583740234,2584.78805496327
1246,1298,040131096041,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.1294448,0.784172660798478,0.00123145095950209,1,0.850162257762969,0.60246843104113,0.59034878267878,0.666821346215348,0.764961915125,2.50833344064818,10150.8651123047,1646.22016029807
1247,1298,040131096041,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1294448,0.820143889716203,0.00123145095950209,1,0.850162257762969,0.60246843104113,0.595487529667027,0.675178078665178,0.764961915125,85.4928930750225,345977.463378906,2672.5831410131
1248,1299,040131096042,14,Glendale,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,14,0.0700000002980232,0.0128,4.13379810569512,59.0542584013654,234766,F,"100,001 and higher",0.2080319,0.784172660798478,0.00143074751199603,1,0.850162257762969,0.680010115909041,0.600412837304494,0.683187711802118,0.679082141669,2.41913781401115,9789.90368652344,1542.74499407393
1249,1299,040131096042,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2080319,0.820143889716203,0.00143074751199603,1,0.850162257762969,0.680010115909041,0.60555158429274,0.691544444251947,0.679082141669,175.823751940852,711533.479614258,3561.63922694178
1250,1300,040131097011,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2937647,0.820143889716203,0.322642211383328,1,0.843835592627328,0.722626899438013,0.691353082474223,0.831076545314166,0.836458333333,40.2441882025445,162862.451538086,1608.99135174189
1251,1301,040131097012,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.2574743,0.820143889716203,0.0245056786696923,1,0.843835592627328,0.641784828798122,0.60887901097727,0.696955571636237,0.674408783784,113.260705584616,458349.813354492,2863.73235259878
1252,1302,040131097013,25,Phoenix,Maricopa,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,26,0.0599999986588955,0.0119,22.3860965737325,373.10161790168,1527509,F,"100,001 and higher",0.1792729,0.820143889716203,0.0013536417611741,1,0.843835592627328,0.694546328368966,0.62566474553118,0.724252866669778,0.840500816549,126.19026396848,510673.880859375,3096.07725785948
